endpoint,usuario,status_code,response
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ochurchyardn1,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rlouthn2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lstroyann3,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jfauntn4,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,omatheyn5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,spatersonn6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rpouckn7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cputleyn8,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,drennoldsn9,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ctweddellna,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fdennettnb,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,egarnseync,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,msparkwellnd,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dpuntne,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dbewlaynf,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cbouleng,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,leastopenh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pgunningni,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bhackettnj,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kcrannagenk,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gbodleynl,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,htreneernm,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,schangnn,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gmyrickno,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hmarhamnp,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,wfiermannq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bbosdennr,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lpielns,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pormeshernt,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,elundbecknu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bbindleynv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lshynnnw,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gtrenfieldnx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jvilesny,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pgatlinnz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mdouglaso0,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gkinkadeo1,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cburnelo2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sfawderyo3,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dblancoweo4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,woniono5,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kainscougho6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dfellibrando7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gmcginlyo8,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fkeepingo9,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mhaxbyoa,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,clebondob,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pkikkeoc,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,vcasoneod,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ascollioe,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pvillaltaof,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ljewisog,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mravenscroftoh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nseggesoi,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,vwhitcomboj,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,upumfrettok,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,vhitterol,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aellinom,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mhearndenon,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mbrinkworthoo,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gmitroshinovop,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mdonalsonoq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pvaseninor,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bmccaughenos,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,camorineot,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lmctrustieou,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,psaffeov,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tlavigneow,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mhunnybunox,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,zbiltonoy,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bsnedkeroz,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dclendeningp0,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lpatchingp1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fduttonp2,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bsleitep3,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ymcgarrellp4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lmacelroyp5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tcolombp6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hhendersonp7,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,haspyp8,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ktearnyp9,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mvanderbekenpa,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,vickeringillpb,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nmattheeuwpc,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ssatepd,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bregglerpe,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,djantzenpf,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,amacinnespg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rmassieph,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jmumbraypi,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cjuniferpj,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kscogginpk,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pkivellepl,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dmillingtonpm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,idodgshunpn,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,johanleypo,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lsteartpp,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,domaileypq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mscrannagepr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cissacovps,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mespypt,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mjaquespu,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,afranciscopv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cdonipw,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bdumbarpx,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jreediepy,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,esemradpz,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aromneyq0,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,spechellq1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dburburoughq2,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kcarwardineq3,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gjordenq4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mvarvaraq5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pwaadenburgq6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lswantonq7,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,nondrasekq8,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ahealeyq9,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,aplaitqa,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,fowerqb,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lshillingfordqc,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sdykasqd,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jertqe,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,sboddieqf,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,smacmakinqg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ecastelloneqh,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gearlamqi,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mottewellqj,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,jprendergrassqk,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ekilmurryql,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,milyinqm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mchampeqn,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,btesmondqo,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rpakenhamqp,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cinklesqq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cbidewelqr,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kadsheadqs,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lmannockqt,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tanglishqu,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,twincomqv,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ctarrierqw,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,agypsonqx,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rgniewoszqy,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ehampsonqz,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gcollingr0,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,iivanchikovr1,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bkrierr2,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mwendenr3,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rstorrsr4,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ckimblenr5,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ovondracekr6,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,slittledyker7,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tradbandr8,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rtreasurer9,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,madessra,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,cmargarsonrb,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,pbernardotrc,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,lsignorellird,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ibucknallre,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,rseabrookrf,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,kaubertrg,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mkalaherrh,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,dlindbackri,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,khavercroftrj,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,mjakemanrk,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,tkingsleyrl,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hlitelrm,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,gstanyerrn,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,hbaumero,200,OK
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,ewendoverrp,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,bchevinrq,401,El usuario no cuenta con el nivel de acceso requerido
http://ec2-34-235-166-27.compute-1.amazonaws.com:3001/consultar-perfil-deportivo,chowbrookrr,200,OK
